index,date,B_value,B_Profit rate,B _credit_of_future_tendency,B_Risk_credit,G_value,G_Profit rate,G_Credit_of_future_tendency,G_Risk_credit,DealDay,黄金买入评分,比特币买入评分,黄金持有份额,比特币持有份额,现金持有份额,Gold Asset,BCoin Asset,Total Asset,Gold Purchase,BCoin Purchase
1040,2019/7/18,9674.28,0.029428415,-0.013399522,0.753978251,1417.45,0.005034211,0.001602703,3.398565789,1,0.507424608,0.575222839,0.9785067,1.930778723,7.28135E-14,1386.984322,18678.89398,20065.87831,0,0
1041,2019/7/19,10638.56,0.099674601,0.003937807,1.014158369,1439.7,0.015697203,0.000766509,4.099968471,1,0.658087848,0.61592316,0.9785067,1.930778723,2.48958E-14,1408.756096,20540.70529,21949.46139,0,0
1042,2019/7/20,10535.75,-0.009663902,0.005156427,1.1052907,1439.7,0,0.002861986,4.234187585,0,0.658691417,0.619864091,0.9785067,1.930778723,2.48958E-14,1408.756096,20342.20193,21750.95803,0,0
1043,2019/7/21,10764.9,0.021749757,-0.008600672,1.168120348,1439.7,0,-0.001878705,4.122447396,0,0.65929976,0.615342865,0.9785067,1.930778723,2.48958E-14,1408.756096,20784.63987,22193.39597,0,0
1044,2019/7/22,10587.41,-0.016487845,-0.008379712,1.062190111,1427.75,-0.00830034,-0.005008198,3.808499775,1,0.569326565,0.61039242,0.9785067,1.930778723,1.0722E-14,1397.062941,20441.94596,21839.0089,0,0
1045,2019/7/23,10323.62,-0.024915442,-0.031754098,0.993337134,1425.55,-0.001540886,-0.004253306,3.594337983,1,0.631797961,0.613636761,0.9785067,1.930778723,3.94785E-15,1394.910226,19932.62584,21327.53607,0,0
1046,2019/7/24,9844.3,-0.04642945,-0.049459927,0.830588556,1426.95,0.000982077,0.005382599,3.279552003,1,0.508499229,0.603242458,0.9785067,1.930778723,1.94037E-15,1396.280136,19007.16498,20403.44512,0,0
1047,2019/7/25,9772.17,-0.007327083,-0.05324545,0.811566518,1416.1,-0.00760363,0.004915479,2.93362647,1,0.479818966,0.66583495,0.9785067,1.930778723,1.94037E-15,1385.663338,18867.89791,20253.56125,0,0
1048,2019/7/26,9875.17,0.010540136,-0.05181062,0.838067444,1420.4,0.003036509,0.003718714,3.07310393,1,0.602547457,0.631891627,0.9785067,1.930778723,7.71205E-16,1389.870917,19066.76812,20456.63904,0,0
1049,2019/7/27,9848.65,-0.002685523,-0.045402059,0.843151794,1420.4,0,-0.000575309,2.786855723,0,0.602713034,0.634961628,0.9785067,1.930778723,7.71205E-16,1389.870917,19015.56387,20405.43479,0,0
1050,2019/7/28,9473.99,-0.038041762,-0.048101404,0.814413634,1420.4,0,-0.000409136,2.599794273,0,0.602878956,0.641606919,0.9785067,1.930778723,7.71205E-16,1389.870917,18292.17831,19682.04923,0,0
1051,2019/7/29,9530,0.005911976,-0.043135457,0.849555503,1419.05,-0.000950436,0.000300648,2.447800335,1,0.603292104,0.647409144,0.9785067,1.930778723,3.05943E-16,1388.549933,18400.32123,19788.87116,0,0
1052,2019/7/30,9501.33,-0.003008395,-0.030977843,0.797403139,1425.9,0.004827173,-0.002870491,2.235440213,1,0.663878089,0.663231416,0.9785067,1.930778723,1.02834E-16,1395.252704,18344.9658,19740.21851,0,0
1053,2019/7/31,9589.13,0.009240812,-0.020575875,0.840555873,1427.55,0.001157164,-0.003124076,2.443880145,1,0.509435936,0.66970182,0.9785067,1.930778723,5.04468E-17,1396.86724,18514.48818,19911.35542,0,0
1054,2019/8/1,10084.7,0.051680392,-0.00562542,0.956700611,1406.8,-0.014535393,0.002656572,1.785960852,1,0.513520944,0.67020988,0.9785067,1.930778723,2.45413E-17,1376.563226,19471.32419,20847.88741,0,0
1055,2019/8/2,10407.17,0.031976162,0.000524458,1.018292125,1441.75,0.024843617,0.000676049,2.889611571,1,0.507044832,0.683331459,0.9785067,1.930778723,1.20978E-17,1410.762035,20093.9424,21504.70444,0,0
1056,2019/8/3,10529.55,0.011759201,-0.003198669,1.090835051,1441.75,0,0.001734586,3.110700092,0,0.507069996,0.685917039,0.9785067,1.930778723,1.20978E-17,1410.762035,20330.2311,21740.99314,0,0
1057,2019/8/4,10814.57,0.027068583,-0.003940019,1.168884508,1441.75,0,0.007264919,3.033546034,0,0.507095169,0.671187351,0.9785067,1.930778723,1.20978E-17,1410.762035,20880.54165,22291.30369,0,0
1058,2019/8/5,10980.23,0.015318223,-0.006131925,1.193549034,1465.25,0.016299636,0.00221537,3.807966576,1,0.5032835,0.680163559,0.9785067,1.930778723,6.00916E-18,1433.756942,21200.39446,22634.1514,0,0
1059,2019/8/6,11787.99,0.073564944,-0.003107114,1.473671307,1465.25,0,-0.005101895,3.856785701,1,0.626543229,0.673649024,0.9785067,1.930778723,2.24416E-18,1433.756942,22760.00028,24193.75722,0,0
1060,2019/8/7,11465.67,-0.027343084,0.010707391,1.374883192,1506.05,0.027845078,0.002280221,4.841790937,1,0.68267627,0.694221139,0.9785067,1.930778723,7.12125E-19,1473.680016,22137.67168,23611.3517,0,0
1061,2019/8/8,11960.82,0.04318544,0.030673131,1.254013853,1495.75,-0.006839082,0.001556322,4.446177432,1,0.684985337,0.651424565,0.9785067,1.930778723,2.2433E-19,1463.601397,23093.69677,24557.29816,0,0
1062,2019/8/9,11996.41,0.002975548,0.043154294,1.250176858,1497.7,0.001303694,-0.005033458,4.428647644,1,0.685566442,0.619194671,0.9785067,1.930778723,7.05369E-20,1465.509485,23162.41318,24627.92266,0,0
1063,2019/8/10,11856.64,-0.011650986,0.042893559,1.18468364,1497.7,0,0.000563088,4.620878043,0,0.68235774,0.683107898,0.9785067,1.930778723,7.05369E-20,1465.509485,22892.54824,24358.05772,0,0
1064,2019/8/11,11282.22,-0.048447115,0.044847183,1.072437233,1497.7,0,-0.003161258,4.42659651,0,0.679198803,0.611476446,0.9785067,1.930778723,7.05369E-20,1465.509485,21783.47032,23248.97981,0,0
1065,2019/8/12,11566.84,0.025227305,0.035525053,1.140136792,1504.7,0.004673833,0.012062099,4.46194918,1,0.489749441,0.627310883,0.9785067,1.930778723,7.05369E-20,1472.359032,22333.00856,23805.3676,0,0
1066,2019/8/13,11386.26,-0.01561187,0.015506154,1.100937496,1498.4,-0.004186881,0.00360502,4.271658762,1,0.48780197,0.644244591,0.9785067,1.930778723,7.05369E-20,1466.194439,21984.34854,23450.54298,0,0
1067,2019/8/14,10858.12,-0.046383975,0.000422714,0.96689415,1513.25,0.009910571,-0.000100917,4.450061184,1,0.636601834,0.58300392,0.9785067,1.930778723,2.5633E-20,1480.725264,20964.62707,22445.35233,0,0
1068,2019/8/15,10016.96,-0.077468291,-0.00673417,0.733420601,1515.65,0.00158599,-0.001285408,4.444704684,1,0.448056512,0.647428804,0.9785067,1.930778723,2.5633E-20,1483.07368,19340.53324,20823.60692,0,0
1069,2019/8/16,10302.17,0.02847271,-2.95E-05,0.801850968,1515.25,-0.000263913,-0.001314363,4.358880427,1,0.599907929,0.61808063,0.9785067,1.930778723,1.02555E-20,1482.682277,19891.21064,21373.89291,0,0
1070,2019/8/17,10359.44,0.005559023,-0.004988591,0.778787437,1515.25,0,-0.001377302,4.026755749,0,0.596961289,0.592526431,0.9785067,1.930778723,1.02555E-20,1482.682277,20001.78633,21484.46861,0,0
1071,2019/8/18,10214.52,-0.013989173,-0.001478704,0.575920292,1515.25,0,-0.004687504,3.730426793,0,0.594076992,0.648626122,0.9785067,1.930778723,1.02555E-20,1482.682277,19721.97788,21204.66016,0,0
1072,2019/8/19,10317.6,0.010091517,0.006995827,0.593332081,1496.6,-0.0123082,0.001776629,2.968770565,1,0.44065108,0.588610334,0.9785067,1.930778723,1.02555E-20,1464.433127,19921.00255,21385.43568,0,0
1073,2019/8/20,10917.26,0.058120105,0.009441608,0.70298274,1504.55,0.005312041,0.001938962,3.530899541,1,0.435721584,0.606524817,0.9785067,1.930778723,1.02555E-20,1472.212256,21078.81332,22551.02558,0,0
1074,2019/8/21,10760.56,-0.014353418,-0.011581516,0.694765328,1503.25,-0.000864046,0.002294888,3.538572908,1,0.432859579,0.627490216,0.9785067,1.930778723,1.02555E-20,1470.940197,20776.2603,22247.20049,0,0
1075,2019/8/22,10129.4,-0.05865494,-0.022046116,0.516711404,1502.05,-0.00079827,0.00364011,3.484235947,1,0.521992512,0.606742606,0.9785067,1.930778723,4.90223E-21,1469.765989,19557.63,21027.39599,0,0
1076,2019/8/23,10111.98,-0.001719746,-0.02219625,0.42203169,1503.8,0.001165074,0.00326458,3.504837727,1,0.548901879,0.634174554,0.9785067,1.930778723,2.21139E-21,1471.478375,19523.99583,20995.47421,0,0
1077,2019/8/24,10405.81,0.029057613,-0.028956172,0.739521354,1503.8,0,-0.003137404,3.417124308,0,0.545346216,0.613556574,0.9785067,1.930778723,2.21139E-21,1471.478375,20091.31654,21562.79492,0,0
1078,2019/8/25,10143.8,-0.025179203,-0.040014481,0.618698474,1503.8,0,-0.000297913,3.558800577,0,0.541817762,0.635291647,0.9785067,1.930778723,2.21139E-21,1471.478375,19585.43321,21056.91159,0,0
1079,2019/8/26,10135.06,-0.00086161,-0.030260962,0.631951079,1503.8,0,0.002198551,3.588558819,0,0.538317419,0.631358002,0.9785067,1.930778723,2.21139E-21,1471.478375,19568.5582,21040.03658,0,0
1080,2019/8/27,10360.28,0.022221871,-0.026018857,0.693055778,1532.95,0.019384227,0.000697568,4.338375451,1,0.528070711,0.579436176,0.9785067,1.930778723,1.04362E-21,1500.001846,20003.40819,21503.41003,0,0
1081,2019/8/28,10171.95,-0.01817808,-0.038953212,0.637295426,1537.15,0.002739815,0.000547572,4.528767756,1,0.524014864,0.600537613,0.9785067,1.930778723,4.96747E-22,1504.111574,19639.78463,21143.89621,0,0
1082,2019/8/29,9717.82,-0.044645324,-0.035573003,0.535239206,1540.2,0.001984192,-0.000626803,4.477761154,1,0.42744127,0.605843966,0.9785067,1.930778723,4.96747E-22,1507.096019,18762.96009,20270.05611,0,0
1083,2019/8/30,9484.55,-0.024004355,-0.022065023,0.482206589,1528.4,-0.007661343,-0.003570987,4.104939953,1,0.581279084,0.593434644,0.9785067,1.930778723,2.07998E-22,1495.54964,18312.56734,19808.11698,0,0
1084,2019/8/31,9577.99,0.009851812,-0.012953358,0.523802134,1528.4,0,-0.006522781,4.691538221,0,0.577941778,0.586080156,0.9785067,1.930778723,2.07998E-22,1495.54964,18492.9793,19988.52894,0,0
1085,2019/9/1,9600.9,0.002391942,-0.008861654,0.592776642,1528.4,0,0.006438287,4.584281586,0,0.574640564,0.579715691,0.9785067,1.930778723,2.07998E-22,1495.54964,18537.21344,20032.76308,0,0
1086,2019/9/2,9769.79,0.017591059,0.000196828,0.547773601,1525.95,-0.001602984,0.006595537,4.349928877,1,0.386782691,0.567727882,0.9785067,1.930778723,2.07998E-22,1493.152299,18863.30266,20356.45496,0,0
1087,2019/9/3,10386.64,0.063138512,0.004364636,0.711934021,1537.85,0.007798421,0.005481194,4.483304612,1,0.473411339,0.559549387,0.9785067,1.930778723,2.07998E-22,1504.796529,20054.30352,21559.10004,0,0
1088,2019/9/4,10621.29,0.022591521,-0.009121158,0.771851009,1546.1,0.005364632,-0.00175454,4.244980173,1,0.375829703,0.560704201,0.9785067,1.930778723,2.07998E-22,1512.869209,20507.36074,22020.22995,0,0
1089,2019/9/5,10584.16,-0.003495809,-0.024316577,0.775447509,1529.1,-0.010995408,-0.002077871,3.805695927,1,0.562945836,0.558782789,0.9785067,1.930778723,9.09065E-23,1496.234595,20435.67093,21931.90552,0,0
1090,2019/9/6,10577.8,-0.000600898,-0.022860995,0.726959702,1523.7,-0.003531489,-0.003467471,3.625379319,1,0.469122676,0.561491991,0.9785067,1.930778723,9.09065E-23,1490.950659,20423.39118,21914.34183,0,0
1091,2019/9/7,10317.47,-0.024610978,-0.020807354,0.680883335,1523.7,0,-0.00431532,3.649399817,0,0.466294152,0.569647898,0.9785067,1.930778723,9.09065E-23,1490.950659,19920.75155,21411.70221,0,0
1092,2019/9/8,10487.21,0.016451708,-0.015396623,0.765519346,1523.7,0,0.00030809,3.487164131,0,0.463524069,0.566013282,0.9785067,1.930778723,9.09065E-23,1490.950659,20248.48193,21739.43259,0,0
1093,2019/9/9,10406.31,-0.007714158,-0.00298285,0.742854548,1509.2,-0.009516309,0.007145744,2.945626986,1,0.465642052,0.571481454,0.9785067,1.930778723,9.09065E-23,1476.762312,20092.28193,21569.04424,0,0
1094,2019/9/10,10313.66,-0.008903252,0.001806346,0.736254124,1498.25,-0.0072555,0.000167329,2.95805502,1,0.343283744,0.568342542,0.9785067,1.930778723,9.09065E-23,1466.047663,19913.39528,21379.44295,0,0
1095,2019/9/11,10101.03,-0.020616348,0.004214308,0.68187888,1490.65,-0.005072585,-0.001062872,2.615139321,1,0.404197806,0.567150814,0.9785067,1.930778723,9.09065E-23,1458.611012,19502.8538,20961.46482,0,0
1096,2019/9/12,10159.32,0.005770699,0.00906542,0.670392851,1515.2,0.016469325,0.000379789,3.053455472,1,0.390947695,0.566925591,0.9785067,1.930778723,9.09065E-23,1482.633352,19615.3989,21098.03225,0,0
1097,2019/9/13,10420.16,0.025674947,0.007982454,0.693699348,1503.1,-0.007985744,0.006012867,2.797133205,1,0.515308211,0.568772986,0.9785067,1.930778723,4.40616E-23,1470.793421,20119.02322,21589.81664,0,0
1098,2019/9/14,10363.9,-0.005399149,0.005815494,0.701896501,1503.1,0,-0.001309968,2.728863293,0,0.511803261,0.559602869,0.9785067,1.930778723,4.40616E-23,1470.793421,20010.39761,21481.19103,0,0
1099,2019/9/15,10361.33,-0.000247976,0.003988269,0.707677977,1503.1,0,-0.007063167,2.663351117,0,0.508319135,0.555933767,0.9785067,1.930778723,4.40616E-23,1470.793421,20005.43551,21476.22893,0,0
1100,2019/9/16,10310.43,-0.004912497,0.001576014,0.682790411,1497.2,-0.003925221,-0.006973785,2.620612059,1,0.507269478,0.563349577,0.9785067,1.930778723,2.17105E-23,1465.020231,19907.15887,21372.1791,0,0
1101,2019/9/17,10265.63,-0.004345115,-0.004062939,0.662556325,1502.1,0.003272776,0.004125894,2.568567032,1,0.501725894,0.568709524,0.9785067,1.930778723,1.08178E-23,1469.814914,19820.65998,21290.4749,0,0
1102,2019/9/18,10190.36,-0.007332234,-0.007654795,0.696974405,1503.5,0.000932028,0.000235857,2.541875358,1,0.281325781,0.566800772,0.213974188,1.930778723,1136.920243,321.7101922,19675.33027,21133.9607,-0.764532512,0
1103,2019/9/19,10157.59,-0.003215784,-0.007146891,0.694636585,1500.7,-0.001862321,-0.000324488,2.475642115,1,0.278585834,0.572220145,0.047376916,1.930778723,1384.894451,71.09853856,19612.05865,21068.05164,-0.166597272,0
1104,2019/9/20,10275.88,0.011645479,-0.006179028,0.729823691,1501.9,0.000799627,-0.001352151,2.482823836,1,0.428950896,0.578261264,0.047376916,1.930778723,1384.894451,71.15539086,19840.45046,21296.50031,0,0
1105,2019/9/21,10173.11,-0.01000109,-0.009906273,0.726004722,1501.9,0,-0.001876149,2.301009412,0,0.425700951,0.589769609,0.047376916,1.930778723,1384.894451,71.15539086,19642.02433,21098.07418,0,0
1106,2019/9/22,9979.49,-0.019032528,-0.011081099,0.725515762,1501.9,0,-0.000405269,2.357132614,0,0.422479954,0.610239185,0.047376916,1.930778723,1384.894451,71.15539086,19268.18696,20724.2368,0,0
1107,2019/9/23,10033.05,0.005367008,-0.013463242,0.745398842,1522.1,0.01344963,0.0007602,2.835254331,1,0.503132888,0.631918904,0.506673864,1.930778723,688.1085065,771.2082882,19371.59947,20830.91626,0.459296947,0
1108,2019/9/24,9683.38,-0.034851815,-0.020688046,0.589158568,1520.65,-0.000952631,-0.000320118,3.078419302,1,0.501469333,0.68425474,0.731110275,1.930778723,343.0431927,1111.762839,18696.46407,20151.2701,0.224436411,0
1109,2019/9/25,8553.61,-0.116671038,-0.027947005,0.288090841,1528.75,0.00532667,-0.004219449,3.174205715,1,0.496088415,0.825297272,0.731110275,1.930778723,343.0431927,1117.684832,16515.12819,17975.85622,0,0
1110,2019/9/26,8432.23,-0.0141905,-0.017669546,0.218413677,1506.4,-0.014619787,-0.005511693,2.749392641,1,0.350843815,0.768430148,0.731110275,1.930778723,343.0431927,1101.344518,16280.77027,17725.15798,0,0
1111,2019/9/27,8055.64,-0.044660784,-0.010222433,0.122534194,1489.9,-0.010953266,-0.005920656,2.441645889,1,0.357243003,0.731315559,0.731110275,1.930778723,343.0431927,1089.281198,15553.65831,16985.9827,0,0
1112,2019/9/28,8193.9,0.01716313,-0.000312783,0.17258112,1489.9,0,0.004061195,2.467103242,0,0.354847327,0.62922998,0.731110275,1.930778723,343.0431927,1089.281198,15820.60778,17252.93217,0,0
1113,2019/9/29,8225,0.003795506,0.012998559,0.170304452,1489.9,0,0.005662951,2.517350926,0,0.352514691,0.586244519,0.731110275,1.930778723,343.0431927,1089.281198,15880.655,17312.97939,0,0
1114,2019/9/30,8056.74,-0.020457143,0.022507029,-0.217864855,1485.3,-0.003087456,0.01160517,2.422159345,1,0.353126268,0.596491558,0.731110275,1.930778723,343.0431927,1085.918091,15555.78217,16984.74345,0,0
1115,2019/10/1,8307.74,0.03115404,0.016343326,-0.181760566,1473.45,-0.007978186,0.005076673,2.352163114,1,0.328265169,0.551645537,0.731110275,1.930778723,343.0431927,1077.254434,16040.40763,17460.70525,0,0
1116,2019/10/2,8322.92,0.001827212,0.007727687,-0.151614499,1492.6,0.012996708,-0.00289029,2.568206654,1,0.49788897,0.566898083,0.731110275,1.930778723,343.0431927,1091.255196,16069.71685,17504.01524,0,0
1117,2019/10/3,8382.03,0.007102075,-0.006114574,-0.179427371,1517.1,0.016414311,-0.00509273,2.966441975,1,0.481053818,0.56466043,0.731110275,1.930778723,343.0431927,1109.167397,16183.84518,17636.05577,0,0
1118,2019/10/4,8236.17,-0.017401513,-0.018315142,-0.219225848,1499.15,-0.011831784,-0.000213012,2.635233925,1,0.490883357,0.549745223,0.731110275,1.930778723,343.0431927,1096.043968,15902.22179,17341.30896,0,0
1119,2019/10/5,8155.48,-0.009797029,-0.034356047,-0.286276621,1499.15,0,-0.005887957,2.392866666,0,0.490755431,0.578865083,0.731110275,1.930778723,343.0431927,1096.043968,15746.42726,17185.51442,0,0
1120,2019/10/6,8147.69,-0.000955186,-0.05257319,-0.312907338,1499.15,0,-0.010232022,2.32269089,0,0.490627639,0.560093391,0.731110275,1.930778723,343.0431927,1096.043968,15731.38649,17170.47365,0,0
1121,2019/10/7,7869.74,-0.034113964,-0.068120357,-0.341479583,1501.25,0.001400794,-0.000148613,2.301211963,1,0.427402836,0.56935847,0.731110275,1.930778723,343.0431927,1097.5793,15194.72655,16635.34904,0,0
1122,2019/10/8,8212.02,0.043493178,-0.081975096,-0.304002229,1505.85,0.003064113,0.0117617,2.4969424,1,0.26921906,0.579169598,0.168726316,1.930778723,1178.879321,254.0765235,15855.59349,17288.54933,-0.562383958,0
1123,2019/10/9,8190,-0.002681435,-0.106614046,-0.19638753,1507.25,0.000929707,-0.000914419,2.596249211,1,0.329453099,0.559580249,0.168726316,1.930778723,1178.879321,254.3127404,15813.07774,17246.2698,0,0
1124,2019/10/10,8587.92,0.048586081,-0.091352567,-0.104150159,1494.8,-0.008260076,-0.004546967,2.380720818,1,0.336325578,0.580916843,0.168726316,1.930778723,1178.879321,252.2120977,16581.37321,18012.46463,0,0
1125,2019/10/11,8586.9,-0.000118771,-0.080667673,-0.09324358,1479.15,-0.010469628,-0.004133013,2.120293577,1,0.439134529,0.577780017,0.168726316,1.930778723,1178.879321,249.5715309,16579.40382,18007.85467,0,0
1126,2019/10/12,8269.73,-0.036936496,-0.069845408,-0.204581846,1479.15,0,-0.000657944,2.289694071,0,0.43858602,0.584564322,0.168726316,1.930778723,1178.879321,249.5715309,15967.01873,17395.46958,0,0
1127,2019/10/13,8308.01,0.00462893,-0.058678072,-0.138451245,1479.15,0,0.003796554,2.473806867,0,0.438039887,0.601320391,0.168726316,1.930778723,1178.879321,249.5715309,16040.92894,17469.37979,0,0
1128,2019/10/14,8283.76,-0.00291887,-0.044215187,-0.205330465,1490.6,0.007740932,0.008607204,2.677531718,1,0.429641548,0.594886243,0.168726316,1.930778723,1178.879321,251.5034472,15994.10755,17424.49032,0,0
1129,2019/10/15,8353.54,0.008423711,-0.029572496,-0.190334329,1487.8,-0.001878438,0.003633363,2.635014656,1,0.431759286,0.610043689,0.168726316,1.930778723,1178.879321,251.0310135,16128.83729,17558.74763,0,0
1130,2019/10/16,8162.16,-0.022910048,-0.020036762,-0.25611214,1485.1,-0.00181476,-0.003713543,2.593274923,1,0.465166743,0.615937739,0.168726316,1.930778723,1178.879321,250.5754524,15759.32486,17188.77963,0,0
1131,2019/10/17,8002.51,-0.019559773,-0.009280027,-0.291881503,1492.65,0.005083833,-0.006403407,2.724852965,1,0.397993872,0.616894133,0.168726316,1.930778723,1178.879321,251.8493361,15451.07604,16881.8047,0,0
1132,2019/10/18,8076.78,0.009280838,-0.004072327,-0.27945522,1490,-0.001775366,-0.00421207,2.68050462,1,0.398588643,0.632461611,0.168726316,1.930778723,1178.879321,251.4022114,15594.47497,17024.75651,0,0
1133,2019/10/19,7954.15,-0.015183031,-0.001110334,-0.29493142,1490,0,-0.000498713,2.690395181,0,0.398159797,0.634275284,0.168726316,1.930778723,1178.879321,251.4022114,15357.70358,16787.98511,0,0
1134,2019/10/20,7960.04,0.000740494,0.00349424,-0.325134343,1490,0,5.54E-05,2.819990239,0,0.397732461,0.641553256,0.168726316,1.930778723,1178.879321,251.4022114,15369.07587,16799.3574,0,0
1135,2019/10/21,8231.06,0.034047568,0.009496535,-0.303608284,1491.65,0.001107383,-0.001502061,2.814715678,1,0.427109221,0.651164326,0.168726316,1.930778723,1178.879321,251.6806098,15892.35552,17322.91545,0,0
1136,2019/10/22,8222.52,-0.001037533,0.002603627,-0.267262457,1485.35,-0.004223511,0.001974836,2.539447458,1,0.338181958,0.655413401,0.168726316,1.930778723,1178.879321,250.617634,15875.86667,17305.36362,0,0
1137,2019/10/23,8026.76,-0.023807786,-0.007072448,-0.215005889,1494.45,0.006126502,0.00145931,2.640373809,1,0.331358483,0.668365541,0.168726316,1.930778723,1178.879321,252.1530435,15497.89742,16928.92979,0,0
1138,2019/10/24,7469.56,-0.069417797,-0.011566542,-0.402613863,1496.55,0.001405199,0.001878515,2.686893301,1,0.329493633,0.675535793,0.168726316,1.930778723,1178.879321,252.5073688,14422.06752,15853.45421,0,0
1139,2019/10/25,7431.88,-0.005044474,-0.003651525,-0.403330469,1513.45,0.01129264,0.00019297,2.98170021,1,0.381504434,0.682714969,0.168726316,1.930778723,1178.879321,255.3588435,14349.31578,15783.55394,0,0
1140,2019/10/26,8666.79,0.166163878,0.003953213,-0.060991379,1513.45,0,-0.00044099,3.074058772,0,0.382883274,0.678676157,0.168726316,1.930778723,1178.879321,255.3588435,16733.65373,18167.89189,0,0
1141,2019/10/27,9259.8,0.068423257,0.007980242,0.137130612,1513.45,0,-0.00616083,3.011840479,0,0.384279039,0.692667868,0.168726316,1.930778723,1178.879321,255.3588435,17878.62482,19312.86298,0,0
1142,2019/10/28,9551.54,0.03150608,0.00691228,0.230196049,1492.4,-0.013908619,-0.003610179,2.630711055,1,0.429488916,0.660054892,0.168726316,1.930778723,1178.879321,251.8071546,18441.9102,19872.59668,0,0
1143,2019/10/29,9218.76,-0.034840455,0.00501118,0.119658655,1486.75,-0.003785848,-0.001988774,2.805901402,1,0.433364606,0.635577978,0.168726316,1.930778723,1178.879321,250.8538509,17799.38566,19229.11883,0,0
1144,2019/10/30,9433.35,0.023277534,0.002280891,0.163694663,1492.1,0.003598453,0.007989841,2.766822672,1,0.337110189,0.638896259,0.168726316,1.930778723,1178.879321,251.7565367,18213.71147,19644.34732,0,0
1145,2019/10/31,9164.62,-0.028487229,0.007216201,-0.027121548,1510.95,0.012633202,0.008635616,3.110139909,1,0.233110613,0.663628111,0.045031263,1.930778723,1361.599056,68.03998709,17694.8533,19124.49234,-0.123695053,0
1146,2019/11/1,9147.98,-0.001815678,0.030458822,-0.072032715,1508.8,-0.001422946,0.008509296,3.085609322,1,0.482123235,0.641533104,0.045031263,1.930778723,1361.599056,67.94316988,17662.72514,19092.26737,0,0
1147,2019/11/2,9252.99,0.011479037,0.040776896,-0.008702159,1508.8,0,-0.003036663,3.100038506,0,0.482933844,0.613556452,0.045031263,1.930778723,1361.599056,67.94316988,17865.47622,19295.01844,0,0
1148,2019/11/3,9301.18,0.005208046,0.039509859,0.032147822,1508.8,0,-0.010181596,3.060562114,0,0.483750088,0.615328607,0.045031263,1.930778723,1361.599056,67.94316988,17958.52044,19388.06267,0,0
1149,2019/11/4,9206.16,-0.010215908,0.029824779,-0.016049821,1509.45,0.000430806,-0.009284427,3.0013181,1,0.422434647,0.623663697,0.045031263,1.930778723,1361.599056,67.9724402,17775.05785,19204.62934,0,0
1150,2019/11/5,9418.05,0.023016111,0.028056313,-0.026374425,1488.95,-0.013581106,-0.000327023,2.627786983,1,0.498422219,0.608703429,0.045031263,1.930778723,1361.599056,67.0492993,18184.17055,19612.81891,0,0
1151,2019/11/6,9310.19,-0.011452477,0.016881904,-0.136860166,1486.05,-0.001947681,-0.000605523,2.567249927,1,0.222832381,0.596124572,0.012481208,1.930778723,1409.579806,18.54769915,17975.91676,19404.04426,-0.032550055,0
1152,2019/11/7,9343.34,0.003560615,0.008484469,-0.201422443,1484.25,-0.001211265,-0.000933292,2.547430852,1,0.316315958,0.587685107,0.012481208,1.930778723,1409.579806,18.52523297,18039.92207,19468.02711,0,0
1153,2019/11/8,9204.24,-0.01488761,0.000675143,-0.540819638,1464.15,-0.013542193,0.003137204,2.198247251,1,0.331935909,0.592963042,0.012481208,1.930778723,1409.579806,18.27436069,17771.35075,19199.20492,0,0
1154,2019/11/9,8766.04,-0.047608493,-0.003993297,-0.563208386,1464.15,0,0.005959731,2.03625464,0,0.330083967,0.592561474,0.012481208,1.930778723,1409.579806,18.27436069,16925.28352,18353.13768,0,0
1155,2019/11/10,8809.41,0.004947502,-0.003680568,-0.785010647,1464.15,0,-0.000791101,1.988486964,0,0.328614318,0.574970254,0.012481208,1.930778723,1409.579806,18.27436069,17009.02139,18436.87556,0,0
1156,2019/11/11,9037.12,0.025848496,-0.000131635,-0.778068484,1458.7,-0.003722296,0.000544385,1.887413607,1,0.485604515,0.572883879,0.012481208,1.930778723,1409.579806,18.20633811,17448.67901,18876.46516,0,0
1157,2019/11/12,8717.81,-0.035333159,-0.006149557,-0.894944465,1452.05,-0.004558854,0.002726758,1.933709586,1,0.489884321,0.581612496,0.012481208,1.930778723,1409.579806,18.12333808,16832.16206,18259.8652,0,0
1158,2019/11/13,8801.52,0.009602182,0.00037356,-0.805234232,1462.9,0.007472194,-0.003380746,2.381141476,1,0.451748656,0.562097039,0.012481208,1.930778723,1409.579806,18.25875918,16993.78755,18421.62611,0,0
1159,2019/11/14,8762.42,-0.004442414,0.002284719,-0.682105698,1466.65,0.002563401,-0.005152942,2.479606087,1,0.450057071,0.561917472,0.012481208,1.930778723,1409.579806,18.30556371,16918.2941,18346.17947,0,0
1160,2019/11/15,8632.32,-0.014847496,-0.003679226,-0.686450404,1466.9,0.000170456,-0.000992479,2.51385218,1,0.450112921,0.568680532,0.012481208,1.930778723,1409.579806,18.30868402,16667.09979,18094.98828,0,0
1161,2019/11/16,8457.69,-0.020229788,-0.00665521,-0.946767629,1466.9,0,-0.002407286,2.631392112,0,0.450620404,0.570547502,0.012481208,1.930778723,1409.579806,18.30868402,16329.9279,17757.81639,0,0
1162,2019/11/17,8482.7,0.002957072,-0.001182801,-0.902847417,1466.9,0,-0.007445663,2.796018783,0,0.451322743,0.565251118,0.012481208,1.930778723,1409.579806,18.30868402,16378.21667,17806.10516,0,0
