index,Date,Value,ma5,ma10,ma20,ma30,ma60
731,2018/10/3,1201.2,1191.16,1193.88,1198.28,1197.9,1199.14
732,2018/10/4,1203.45,1193.95,1194.13,1197.85,1197.94,1198.89
733,2018/10/5,1203.8,1197.19,1194.2,1197.92,1198.36,1198.68
734,2018/10/6,1203.8,1200.5,1194.39,1198.02,1198.6,1198.47
735,2018/10/7,1203.8,1203.39,1195.35,1198.11,1198.55,1198.37
736,2018/10/8,1186.95,1203.21,1197.18,1198.2,1198.72,1198.23
737,2018/10/9,1185.55,1200.36,1197.15,1197.54,1198.32,1197.85
738,2018/10/10,1188.6,1196.78,1196.98,1196.65,1197.87,1197.37
739,2018/10/11,1205.55,1193.74,1197.12,1195.67,1197.61,1196.94
740,2018/10/12,1219.75,1194.09,1198.74,1196.01,1198.13,1196.79
741,2018/10/13,1219.75,1197.28,1200.24,1197.06,1198.93,1196.88
742,2018/10/14,1219.75,1203.84,1202.1,1198.12,1199.27,1197.21
743,2018/10/15,1229.95,1210.68,1203.73,1198.96,1199.86,1197.59
744,2018/10/16,1230.7,1218.95,1206.35,1200.37,1200.79,1198.38
745,2018/10/17,1229.05,1223.98,1209.04,1202.19,1201.75,1199.22
746,2018/10/18,1223,1225.84,1211.56,1204.37,1202.66,1200.07
747,2018/10/19,1227.85,1226.49,1215.16,1206.16,1203.42,1200.81
748,2018/10/20,1227.85,1228.11,1219.39,1208.19,1204.23,1201.63
749,2018/10/21,1227.85,1227.69,1223.32,1210.22,1204.88,1202.36
750,2018/10/22,1222.3,1227.12,1225.55,1212.14,1205.86,1202.97
751,2018/10/23,1235.95,1225.77,1225.81,1213.03,1206.64,1203.4
752,2018/10/24,1230.55,1228.36,1227.42,1214.76,1207.88,1204.13
753,2018/10/25,1230.8,1228.9,1228.5,1216.12,1208.81,1204.68
754,2018/10/26,1233.85,1229.49,1228.59,1217.47,1209.78,1205.23
755,2018/10/27,1233.85,1230.69,1228.9,1218.97,1211.1,1205.83
756,2018/10/28,1233.85,1233,1229.38,1220.47,1212.71,1206.19
757,2018/10/29,1230.8,1232.58,1230.47,1222.82,1214.26,1206.68
758,2018/10/30,1225.4,1232.63,1230.76,1225.08,1215.71,1207.24
759,2018/10/31,1214.95,1231.55,1230.52,1226.92,1216.99,1207.63
760,2018/11/1,1231.15,1227.77,1229.23,1227.39,1217.84,1207.83
761,2018/11/2,1232.1,1227.23,1230.12,1227.96,1218.72,1208.31
762,2018/11/3,1232.1,1226.88,1229.73,1228.58,1219.75,1208.85
763,2018/11/4,1232.1,1227.14,1229.88,1229.19,1220.71,1209.53
764,2018/11/5,1232.25,1228.48,1230.01,1229.3,1221.65,1210.12
765,2018/11/6,1231.6,1231.94,1229.86,1229.38,1222.6,1210.58
766,2018/11/7,1229.95,1232.03,1229.63,1229.51,1223.52,1211.12
767,2018/11/8,1224.15,1231.6,1229.24,1229.86,1224.96,1211.64
768,2018/11/9,1211.4,1230.01,1228.58,1229.67,1226.24,1212.06
769,2018/11/10,1211.4,1225.87,1227.17,1228.85,1227,1212.31
770,2018/11/11,1211.4,1221.7,1226.82,1228.03,1227.2,1212.66
771,2018/11/12,1205.55,1217.66,1224.85,1227.48,1226.92,1212.93
772,2018/11/13,1202.1,1212.78,1222.19,1225.96,1226.45,1212.86
773,2018/11/14,1203.25,1208.37,1219.19,1224.54,1225.86,1212.86
774,2018/11/15,1211.85,1206.74,1216.31,1223.16,1224.97,1212.88
775,2018/11/16,1222.4,1206.83,1214.27,1222.06,1224.34,1213.05
776,2018/11/17,1222.4,1209.03,1213.35,1221.49,1224.12,1213.39
777,2018/11/18,1222.4,1212.4,1212.59,1220.91,1224.1,1213.76
778,2018/11/19,1221.6,1216.46,1212.41,1220.5,1223.92,1214.08
779,2018/11/20,1223,1220.13,1213.43,1220.31,1223.71,1214.3
780,2018/11/21,1226.1,1222.36,1214.6,1220.71,1223.55,1214.7
781,2018/11/22,1227.05,1223.1,1216.07,1220.45,1223.67,1215.16
782,2018/11/23,1223.65,1224.03,1218.21,1220.2,1223.38,1215.63
783,2018/11/24,1223.65,1224.28,1220.37,1219.78,1223.15,1215.98
784,2018/11/25,1223.65,1224.69,1222.41,1219.36,1222.91,1216.34
785,2018/11/26,1223.4,1224.82,1223.59,1218.93,1222.57,1216.83
786,2018/11/27,1221.2,1224.28,1223.69,1218.52,1222.22,1217.47
787,2018/11/28,1213.25,1223.11,1223.57,1218.08,1221.8,1218.03
788,2018/11/29,1226.25,1221.03,1222.65,1217.54,1221.21,1218.46
789,2018/11/30,1217.55,1221.55,1223.12,1218.28,1221.24,1219.12
790,2018/12/1,1217.55,1220.33,1222.58,1218.59,1221.33,1219.59
791,2018/12/2,1217.55,1219.16,1221.72,1218.89,1220.88,1219.8
792,2018/12/3,1230.3,1218.43,1220.77,1219.49,1220.39,1220.07
793,2018/12/4,1240.3,1221.84,1221.43,1220.9,1220.33,1220.52
794,2018/12/5,1235.9,1224.65,1223.1,1222.76,1220.61,1221.13
795,2018/12/6,1242.55,1228.32,1224.33,1223.96,1220.73,1221.66
796,2018/12/7,1243.3,1233.32,1226.24,1224.96,1221.09,1222.31
797,2018/12/8,1243.3,1238.47,1228.45,1226.01,1221.54,1223.25
798,2018/12/9,1243.3,1241.07,1231.45,1227.06,1222.17,1224.21
799,2018/12/10,1245.35,1241.67,1233.16,1228.14,1223.24,1225.12
800,2018/12/11,1245.3,1243.56,1235.94,1229.26,1224.37,1225.79
801,2018/12/12,1245.75,1244.11,1238.71,1230.22,1225.5,1226.21
802,2018/12/13,1242.75,1244.6,1241.53,1231.15,1226.84,1226.64
803,2018/12/14,1235.35,1244.49,1242.78,1232.11,1228.19,1227.03
804,2018/12/15,1235.35,1242.9,1242.28,1232.69,1229.27,1227.12
805,2018/12/16,1235.35,1240.9,1242.23,1233.28,1230.05,1227.19
806,2018/12/17,1241.65,1238.91,1241.51,1233.88,1230.48,1227.3
807,2018/12/18,1246.3,1238.09,1241.35,1234.9,1231.12,1227.61
808,2018/12/19,1255,1238.8,1241.64,1236.55,1231.92,1227.92
809,2018/12/20,1259.75,1242.73,1242.82,1237.99,1233.03,1228.37
810,2018/12/21,1258.15,1247.61,1244.25,1240.1,1234.26,1228.9
811,2018/12/22,1258.15,1252.17,1245.54,1242.13,1235.33,1229.5
812,2018/12/23,1258.15,1255.47,1246.78,1244.16,1236.36,1229.87
813,2018/12/27,1268,1257.84,1248.32,1245.55,1237.51,1230.33
814,2018/12/28,1279,1260.44,1251.59,1246.93,1238.99,1230.95
815,2018/12/29,1279,1264.29,1255.95,1249.09,1240.84,1231.7
816,2018/12/30,1279,1268.46,1260.32,1250.91,1242.69,1232.45
817,2019/1/2,1282.9,1272.63,1264.05,1252.7,1244.62,1233.21
818,2019/1/3,1290.45,1277.58,1267.71,1254.68,1246.94,1234.08
819,2019/1/4,1279.9,1282.07,1271.26,1257.04,1249.08,1235.16
820,2019/1/5,1279.9,1282.25,1273.27,1258.76,1251.15,1236.24
821,2019/1/6,1279.9,1282.43,1275.45,1260.49,1253.23,1237.06
822,2019/1/7,1292.2,1282.61,1277.62,1262.2,1255.31,1237.85
823,2019/1/8,1286.45,1284.47,1281.03,1264.67,1257.38,1238.85
824,2019/1/9,1288.6,1283.67,1282.87,1267.23,1258.91,1239.76
825,2019/1/10,1291.9,1285.41,1283.83,1269.89,1260.67,1240.7
826,2019/1/11,1288.95,1287.81,1285.12,1272.72,1262.32,1241.7
827,2019/1/12,1288.95,1289.62,1286.12,1275.08,1263.84,1242.69
828,2019/1/13,1288.95,1288.97,1286.72,1277.22,1265.36,1243.77
829,2019/1/14,1292.75,1289.47,1286.57,1278.91,1266.88,1245.06
830,2019/1/15,1294.4,1290.3,1287.86,1280.56,1268.46,1246.41
831,2019/1/16,1292.3,1290.8,1289.31,1282.38,1270.1,1247.8
832,2019/1/17,1290.7,1291.47,1290.55,1284.08,1271.65,1249.24
833,2019/1/18,1284.2,1291.82,1290.39,1285.71,1273.25,1250.72
834,2019/1/19,1284.2,1290.87,1290.17,1286.52,1274.88,1252.07
835,2019/1/20,1284.2,1289.16,1289.73,1286.78,1276.5,1253.28
836,2019/1/21,1279.55,1287.12,1288.96,1287.04,1278.13,1254.31
837,2019/1/22,1282.1,1284.57,1288.02,1287.07,1279.39,1255.26
838,2019/1/23,1279.8,1282.85,1287.34,1287.03,1280.59,1256.25
839,2019/1/24,1283.7,1281.97,1286.42,1286.5,1281.41,1257.22
840,2019/1/25,1293.9,1281.87,1285.52,1286.68,1282.21,1258.23
841,2019/1/26,1293.9,1283.81,1285.46,1287.38,1283.4,1259.37
842,2019/1/27,1293.9,1286.68,1285.62,1288.09,1284.6,1260.48
843,2019/1/28,1302.15,1289.04,1285.94,1288.17,1285.79,1261.65
844,2019/1/29,1307.55,1293.51,1287.74,1288.95,1286.93,1262.96
845,2019/1/30,1310.7,1298.28,1290.08,1289.9,1287.88,1264.36
846,2019/1/31,1323.25,1301.64,1292.72,1290.84,1288.93,1265.81
847,2019/2/1,1318.7,1307.51,1297.1,1292.56,1290.41,1267.51
848,2019/2/2,1318.7,1312.47,1300.76,1294.05,1291.6,1269.27
849,2019/2/3,1318.7,1315.78,1304.64,1295.53,1292.55,1270.81
850,2019/2/4,1312.15,1318.01,1308.14,1296.83,1293.84,1272.5
851,2019/2/5,1314.2,1318.3,1309.97,1297.72,1294.91,1274.07
852,2019/2/6,1312.4,1316.49,1312,1298.81,1296.06,1275.68
853,2019/2/7,1310,1315.23,1313.85,1299.9,1296.73,1277.05
854,2019/2/8,1314.85,1313.49,1314.63,1301.19,1297.52,1278.21
855,2019/2/9,1314.85,1312.72,1315.37,1302.72,1298.39,1279.53
856,2019/2/10,1314.85,1313.26,1315.78,1304.25,1299.15,1280.74
857,2019/2/11,1306.4,1313.39,1314.94,1306.02,1300.02,1281.93
858,2019/2/12,1310,1312.19,1313.71,1307.23,1300.6,1282.98
859,2019/2/13,1312.8,1312.19,1312.84,1308.74,1301.3,1284.09
860,2019/2/14,1311.45,1311.78,1312.25,1310.2,1301.97,1285.21
861,2019/2/15,1316.55,1311.1,1312.18,1311.08,1302.54,1286.32
862,2019/2/16,1316.55,1311.44,1312.41,1312.21,1303.35,1287.5
863,2019/2/17,1316.55,1313.47,1312.83,1313.34,1304.21,1288.73
864,2019/2/18,1325.5,1314.78,1313.48,1314.06,1305.29,1290.08
865,2019/2/19,1334.15,1317.32,1314.55,1314.96,1306.66,1291.58
866,2019/2/20,1343.75,1321.86,1316.48,1316.13,1308.33,1293.23
867,2019/2/21,1331.25,1327.3,1319.37,1317.15,1310.47,1294.93
868,2019/2/22,1329.05,1330.24,1321.86,1317.78,1312.11,1296.35
869,2019/2/23,1329.05,1332.74,1323.76,1318.3,1313.75,1297.58
870,2019/2/24,1329.05,1333.45,1325.38,1318.82,1315.26,1298.74
871,2019/2/25,1331.05,1332.43,1327.14,1319.66,1316.43,1299.92
872,2019/2/26,1325.05,1329.89,1328.6,1320.5,1317.67,1301.13
873,2019/2/27,1322.85,1328.65,1329.44,1321.14,1318.71,1302.25
874,2019/2/28,1319.15,1327.41,1330.08,1321.78,1319.4,1303.16
875,2019/3/1,1311.95,1325.43,1329.44,1321.99,1319.79,1303.83
876,2019/3/2,1311.95,1322.01,1327.22,1321.85,1319.83,1304.38
877,2019/3/3,1311.95,1318.19,1324.04,1321.7,1319.45,1304.93
878,2019/3/4,1285.4,1315.57,1322.11,1321.98,1319.22,1305.41
879,2019/3/5,1283.8,1308.08,1317.74,1320.75,1318.12,1305.33
880,2019/3/6,1285.85,1301.01,1313.22,1319.3,1316.95,1305.39
881,2019/3/7,1285.3,1295.79,1308.9,1318.02,1316.08,1305.49
882,2019/3/8,1296.75,1290.46,1304.33,1316.46,1315.11,1305.58
883,2019/3/9,1296.75,1287.42,1301.49,1315.47,1314.59,1305.66
884,2019/3/10,1296.75,1289.69,1298.88,1314.48,1314.15,1305.83
885,2019/3/11,1292.75,1292.28,1296.64,1313.04,1313.55,1305.97
886,2019/3/12,1297.05,1293.66,1294.72,1310.97,1312.81,1305.98
887,2019/3/13,1306.95,1296.01,1293.23,1308.64,1312.21,1306.12
888,2019/3/14,1295.55,1298.05,1292.73,1307.42,1312.23,1306.42
889,2019/3/15,1303.5,1297.81,1293.75,1305.75,1311.75,1306.53
890,2019/3/16,1303.5,1299.16,1295.72,1304.47,1311.44,1306.71
891,2019/3/17,1303.5,1301.31,1297.48,1303.19,1311.18,1306.86
892,2019/3/18,1305.6,1302.6,1299.31,1301.82,1310.74,1307.04
893,2019/3/19,1307.7,1302.33,1300.19,1300.84,1310.38,1307.29
894,2019/3/20,1303.7,1304.76,1301.29,1300.09,1310.08,1307.68
895,2019/3/21,1309.6,1304.8,1301.98,1299.31,1309.36,1308.01
896,2019/3/22,1311.3,1306.02,1303.66,1299.19,1308.54,1308.43
897,2019/3/23,1311.3,1307.58,1305.09,1299.16,1307.45,1308.96
898,2019/3/24,1311.3,1308.72,1305.53,1299.13,1306.79,1309.45
899,2019/3/25,1319.55,1309.44,1307.1,1300.42,1306.2,1309.97
900,2019/3/26,1316.3,1312.61,1308.7,1302.21,1305.88,1310.57
901,2019/3/27,1309.7,1313.95,1309.98,1303.73,1305.46,1310.94
902,2019/3/28,1295.15,1313.63,1310.61,1304.95,1304.74,1311.21
903,2019/3/29,1295.4,1310.4,1309.56,1304.88,1303.75,1311.23
904,2019/3/30,1295.4,1307.22,1308.33,1304.81,1302.83,1311.12
905,2019/3/31,1295.4,1302.39,1307.5,1304.74,1302.04,1310.91
906,2019/4/1,1293.5,1298.21,1306.08,1304.87,1301.49,1310.66
907,2019/4/2,1290.3,1294.97,1304.3,1304.69,1300.88,1310.16
908,2019/4/3,1290.45,1294,1302.2,1303.86,1300.15,1309.69
909,2019/4/4,1283.15,1293.01,1300.12,1303.61,1300.32,1309.22
910,2019/4/5,1288.45,1290.56,1296.48,1302.59,1300.3,1308.63
911,2019/4/6,1288.45,1289.17,1293.69,1301.84,1300.39,1308.23
912,2019/4/7,1288.45,1288.16,1291.57,1301.09,1300.49,1307.8
913,2019/4/8,1300,1287.79,1290.89,1300.23,1300.21,1307.4
914,2019/4/9,1303,1289.7,1291.36,1299.84,1300.32,1307.24
915,2019/4/10,1305.45,1293.67,1292.12,1299.81,1300.53,1307.04
916,2019/4/11,1298.8,1297.07,1293.12,1299.6,1300.95,1306.88
917,2019/4/12,1294.3,1299.14,1293.65,1298.97,1301.01,1306.61
918,2019/4/13,1294.3,1300.31,1294.05,1298.12,1300.59,1306.41
919,2019/4/14,1294.3,1299.17,1294.43,1297.28,1300.55,1306.15
920,2019/4/15,1285.65,1297.43,1295.55,1296.01,1300.24,1305.84
921,2019/4/16,1276.35,1293.47,1295.27,1294.48,1299.65,1305.41
922,2019/4/17,1275.85,1288.98,1294.06,1292.81,1298.74,1304.74
923,2019/4/18,1275.7,1285.29,1292.8,1291.85,1297.75,1304.06
924,2019/4/19,1275.7,1281.57,1290.37,1290.86,1296.68,1303.38
925,2019/4/20,1275.7,1277.85,1287.64,1289.88,1295.75,1302.55
926,2019/4/23,1269.5,1275.86,1284.66,1288.89,1294.62,1301.58
927,2019/4/24,1271.65,1274.49,1281.73,1287.69,1293.23,1300.34
928,2019/4/25,1280.8,1273.65,1279.47,1286.76,1291.91,1299.35
929,2019/4/26,1284.2,1274.67,1278.12,1286.28,1290.89,1298.54
930,2019/4/27,1284.2,1276.37,1277.11,1286.33,1289.71,1297.8
931,2019/4/28,1284.2,1278.07,1276.96,1286.12,1288.64,1297.05
932,2019/4/29,1279.5,1281.01,1277.75,1285.9,1287.79,1296.27
933,2019/4/30,1282.3,1282.58,1278.12,1285.46,1287.27,1295.51
934,2019/5/1,1283.8,1282.88,1278.78,1284.57,1286.83,1294.83
935,2019/5/2,1270.95,1282.8,1279.59,1283.61,1286.45,1294.24
936,2019/5/3,1278.55,1280.15,1279.11,1281.89,1285.63,1293.56
937,2019/5/4,1278.55,1279.02,1280.02,1280.88,1285.13,1293
938,2019/5/5,1278.55,1278.83,1280.7,1280.09,1284.74,1292.45
939,2019/5/7,1281.2,1278.08,1280.48,1279.3,1284.35,1292.33
940,2019/5/8,1285.2,1277.56,1280.18,1278.64,1284.28,1292.29
941,2019/5/9,1286.1,1280.41,1280.28,1278.62,1284.17,1292.28
942,2019/5/10,1287.1,1281.92,1280.47,1279.11,1284.09,1292.29
943,2019/5/11,1287.1,1283.63,1281.23,1279.67,1284.05,1292.13
944,2019/5/12,1287.1,1285.34,1281.71,1280.24,1283.62,1291.97
945,2019/5/13,1295.6,1286.52,1282.04,1280.81,1283.09,1291.81
946,2019/5/14,1298.4,1288.6,1284.5,1281.81,1282.76,1291.86
947,2019/5/15,1299.1,1291.06,1286.49,1283.25,1282.75,1291.88
948,2019/5/16,1291.7,1293.46,1288.55,1284.62,1282.91,1291.75
949,2019/5/17,1280.8,1294.38,1289.86,1285.17,1282.82,1291.68
950,2019/5/18,1280.8,1293.12,1289.82,1285,1282.37,1291.31
951,2019/5/19,1280.8,1290.16,1289.38,1284.83,1282.21,1290.93
952,2019/5/20,1276.85,1286.64,1288.85,1284.66,1282.36,1290.55
953,2019/5/21,1271.15,1282.19,1287.83,1284.53,1282.39,1290.07
954,2019/5/22,1273.8,1278.08,1286.23,1283.97,1282.24,1289.46
955,2019/5/23,1283.65,1276.68,1284.9,1283.47,1282.17,1288.96
956,2019/5/24,1282.5,1277.25,1283.7,1284.11,1282.44,1288.53
957,2019/5/25,1282.5,1277.59,1282.12,1284.3,1282.87,1288.05
958,2019/5/26,1282.5,1278.72,1280.45,1284.5,1283.23,1287.57
959,2019/5/28,1278.3,1280.99,1279.54,1284.7,1283.29,1287.09
960,2019/5/29,1281.65,1281.89,1279.29,1284.55,1283.1,1286.4
961,2019/5/30,1280.95,1281.49,1279.37,1284.38,1283.01,1285.83
962,2019/5/31,1295.55,1281.18,1279.38,1284.12,1282.9,1285.35
963,2019/6/1,1295.55,1283.79,1281.26,1284.54,1283.44,1285.35
964,2019/6/2,1295.55,1286.4,1283.69,1284.96,1283.88,1285.36
965,2019/6/3,1317.1,1289.85,1285.87,1285.38,1284.27,1285.36
966,2019/6/4,1324.25,1296.94,1289.21,1286.46,1285.81,1285.72
967,2019/6/5,1335.05,1305.6,1293.39,1287.75,1287.33,1286.23
968,2019/6/6,1335.5,1313.5,1298.64,1289.55,1289.21,1286.98
969,2019/6/7,1340.65,1321.49,1303.94,1291.74,1291.11,1287.73
970,2019/6/8,1340.65,1330.51,1310.18,1294.73,1293.1,1288.69
971,2019/6/9,1340.65,1335.22,1316.08,1297.72,1294.94,1289.56
972,2019/6/10,1328.6,1338.5,1322.05,1300.72,1296.76,1290.43
973,2019/6/11,1324.3,1337.21,1325.36,1303.31,1298.14,1291.1
974,2019/6/12,1332.35,1334.97,1328.23,1305.96,1299.38,1291.5
975,2019/6/13,1335.9,1333.31,1331.91,1308.89,1300.89,1291.99
976,2019/6/14,1351.25,1332.36,1333.79,1311.5,1302.24,1292.5
977,2019/6/15,1351.25,1334.48,1336.49,1314.94,1304,1293.37
978,2019/6/16,1351.25,1339.01,1338.11,1318.38,1305.74,1294.32
979,2019/6/17,1341.3,1344.4,1339.68,1321.82,1307.72,1295.27
980,2019/6/18,1341.35,1346.19,1339.75,1324.96,1309.74,1296.05
981,2019/6/19,1344.05,1347.28,1339.82,1327.95,1311.76,1296.98
982,2019/6/20,1379.5,1345.84,1340.16,1331.11,1313.87,1298.11
983,2019/6/21,1397.15,1351.49,1345.25,1335.3,1317.29,1299.84
984,2019/6/22,1397.15,1360.67,1352.54,1340.38,1321.49,1301.86
985,2019/6/23,1397.15,1371.84,1359.02,1345.46,1325.6,1303.89
986,2019/6/24,1405.7,1383,1365.14,1349.46,1329.38,1305.91
987,2019/6/25,1431.4,1395.33,1370.59,1353.54,1333.49,1308.18
988,2019/6/26,1403.95,1405.71,1378.6,1358.36,1338.45,1310.84
989,2019/6/27,1402.5,1407.07,1383.87,1361.78,1342.5,1312.9
990,2019/6/28,1409,1408.14,1389.99,1364.87,1346.64,1314.87
991,2019/6/29,1409,1410.51,1396.76,1368.29,1350.88,1316.95
992,2019/6/30,1409,1411.17,1403.25,1371.7,1355.15,1319.03
993,2019/7/1,1390.1,1406.69,1406.2,1375.72,1358.93,1321.19
994,2019/7/2,1391.05,1403.92,1405.5,1379.02,1362.09,1322.98
995,2019/7/3,1413.5,1401.63,1404.88,1381.95,1365.27,1324.77
996,2019/7/4,1414.9,1402.53,1406.52,1385.83,1368.48,1327.15
997,2019/7/5,1388.65,1403.71,1407.44,1389.01,1371.51,1329.42
998,2019/7/6,1388.65,1399.64,1403.16,1390.88,1373.29,1331.25
999,2019/7/7,1388.65,1399.35,1401.63,1392.75,1375.06,1333.09
1000,2019/7/8,1400.1,1398.87,1400.25,1395.12,1376.66,1334.88
1001,2019/7/9,1391.55,1396.19,1399.36,1398.06,1378.64,1336.79
1002,2019/7/10,1408.3,1391.52,1397.62,1400.43,1380.34,1338.55
1003,2019/7/11,1413.75,1395.45,1397.55,1401.87,1383,1340.57
1004,2019/7/12,1407.6,1400.47,1399.91,1402.7,1385.98,1342.68
1005,2019/7/13,1407.6,1404.26,1401.57,1403.22,1388.49,1344.69
1006,2019/7/14,1407.6,1405.76,1400.97,1403.75,1390.88,1346.56
1007,2019/7/15,1412.4,1408.97,1400.24,1403.84,1392.76,1348.38
1008,2019/7/16,1409.85,1409.79,1402.62,1402.89,1394.8,1350.27
1009,2019/7/17,1410.35,1409.01,1404.74,1403.19,1396.75,1352.23
1010,2019/7/18,1417.45,1409.56,1406.91,1403.58,1399.05,1354.39
1011,2019/7/19,1439.7,1411.53,1408.64,1404,1401.59,1356.67
1012,2019/7/20,1439.7,1417.95,1413.46,1405.54,1404.78,1359.32
1013,2019/7/21,1439.7,1423.41,1416.6,1407.07,1406.78,1362.03
1014,2019/7/22,1427.75,1429.38,1419.19,1409.55,1408.2,1364.84
1015,2019/7/23,1425.55,1432.86,1421.21,1411.39,1409.22,1367.41
1016,2019/7/24,1426.95,1434.48,1423.01,1411.99,1410.17,1369.77
1017,2019/7/25,1416.1,1431.93,1424.94,1412.59,1410.88,1372.18
1018,2019/7/26,1420.4,1427.21,1425.31,1413.96,1410.37,1374.41
1019,2019/7/27,1420.4,1423.35,1426.37,1415.55,1410.91,1376.71
1020,2019/7/28,1420.4,1421.88,1427.37,1417.14,1411.51,1379.08
1021,2019/7/29,1419.05,1420.85,1427.66,1418.15,1411.89,1381.39
1022,2019/7/30,1425.9,1419.27,1425.6,1419.53,1412.22,1383.69
1023,2019/7/31,1427.55,1421.23,1424.22,1420.41,1412.79,1385.86
1024,2019/8/1,1406.8,1422.66,1423.01,1421.1,1414.04,1388.06
1025,2019/8/2,1441.75,1419.94,1420.91,1421.06,1414.56,1389.92
1026,2019/8/3,1441.75,1424.21,1422.53,1422.77,1415.5,1391.99
1027,2019/8/4,1441.75,1428.75,1424.01,1424.47,1416.4,1393.95
1028,2019/8/5,1465.25,1431.92,1426.58,1425.94,1418.17,1395.73
1029,2019/8/6,1465.25,1439.46,1431.06,1428.71,1420.72,1397.89
1030,2019/8/7,1506.05,1451.15,1435.55,1431.46,1423.28,1399.97
1031,2019/8/8,1495.75,1464.01,1444.11,1435.89,1426.81,1402.73
1032,2019/8/9,1497.7,1474.81,1451.78,1438.69,1430.28,1405.31
1033,2019/8/10,1497.7,1486,1458.96,1441.59,1433.26,1408.13
1034,2019/8/11,1497.7,1492.49,1465.97,1444.49,1436.06,1411.02
1035,2019/8/12,1504.7,1498.98,1475.07,1447.99,1439.06,1413.78
1036,2019/8/13,1498.4,1498.71,1481.36,1451.94,1442.3,1416.59
1037,2019/8/14,1513.25,1499.24,1487.03,1455.52,1445.33,1419.04
1038,2019/8/15,1515.65,1502.35,1494.17,1460.38,1448.69,1421.74
1039,2019/8/16,1515.25,1505.94,1499.22,1465.14,1452.21,1424.48
1040,2019/8/17,1515.25,1509.45,1504.22,1469.88,1455.71,1427.38
1041,2019/8/18,1515.25,1511.56,1505.13,1474.62,1458.97,1430.28
1042,2019/8/19,1496.6,1514.93,1507.09,1479.43,1461.49,1433.13
1043,2019/8/20,1504.55,1511.6,1506.97,1482.97,1463.38,1435.08
1044,2019/8/21,1503.25,1509.38,1507.66,1486.82,1465.55,1436.87
1045,2019/8/22,1502.05,1506.98,1508.21,1491.64,1468.06,1438.64
1046,2019/8/23,1503.8,1504.34,1507.95,1494.65,1470.61,1440.39
1047,2019/8/24,1503.8,1502.05,1508.49,1497.76,1473.17,1442.03
1048,2019/8/25,1503.8,1503.49,1507.55,1500.86,1476.1,1443.23
1049,2019/8/27,1532.95,1503.34,1506.36,1502.79,1478.88,1444.9
1050,2019/8/28,1537.15,1509.28,1508.13,1506.17,1482.63,1447.07
1051,2019/8/29,1540.2,1516.3,1510.32,1507.73,1486.52,1449.21
1052,2019/8/30,1528.4,1523.58,1512.82,1509.95,1490.56,1451.39
1053,2019/8/31,1528.4,1528.5,1515.99,1511.49,1493.98,1453.38
1054,2019/9/1,1528.4,1533.42,1518.38,1513.02,1497.34,1455.69
1055,2019/9/2,1525.95,1532.51,1520.89,1514.56,1501.39,1457.98
1056,2019/9/3,1537.85,1530.27,1523.29,1515.62,1504.2,1459.85
1057,2019/9/4,1546.1,1529.8,1526.69,1517.59,1507.4,1461.9
1058,2019/9/5,1529.1,1533.34,1530.92,1519.23,1510.88,1464.52
1059,2019/9/6,1523.7,1533.48,1533.45,1519.9,1513.01,1466.87
1060,2019/9/7,1523.7,1532.54,1532.53,1520.33,1514.96,1469.12
1061,2019/9/8,1523.7,1532.09,1531.18,1520.75,1515.55,1471.18
1062,2019/9/9,1509.2,1529.26,1529.53,1521.17,1516.48,1473.38
1063,2019/9/10,1498.25,1521.88,1527.61,1521.8,1516.86,1475.06
1064,2019/9/11,1490.65,1515.71,1524.6,1521.49,1516.88,1476.47
1065,2019/9/12,1515.2,1509.1,1520.82,1520.86,1516.64,1477.85
1066,2019/9/13,1503.1,1507.4,1519.74,1521.52,1516.99,1479.65
1067,2019/9/14,1503.1,1503.28,1516.27,1521.48,1517.15,1481.24
1068,2019/9/15,1503.1,1502.06,1511.97,1521.44,1516.81,1482.75
1069,2019/9/16,1497.2,1503.03,1509.37,1521.41,1516.39,1484.3
1070,2019/9/17,1502.1,1504.34,1506.72,1519.62,1515.79,1485.75
1071,2019/9/18,1503.5,1501.72,1504.56,1517.87,1515.35,1487.16
1072,2019/9/19,1500.7,1501.8,1502.54,1516.04,1514.96,1488.22
1073,2019/9/20,1501.9,1501.32,1501.69,1514.65,1515.1,1489.24
1074,2019/9/21,1501.9,1501.08,1502.06,1513.33,1515.01,1490.28
1075,2019/9/22,1501.9,1502.02,1503.18,1512,1514.96,1491.51
1076,2019/9/23,1522.1,1501.98,1501.85,1510.8,1514.96,1492.79
1077,2019/9/24,1520.65,1505.7,1503.75,1510.01,1515.57,1494.37
1078,2019/9/25,1528.75,1509.69,1505.51,1508.74,1516.13,1496.12
1079,2019/9/26,1506.4,1515.06,1508.07,1508.72,1516.96,1497.92
1080,2019/9/27,1489.9,1515.96,1508.99,1507.86,1516.08,1499.35
1081,2019/9/28,1489.9,1513.56,1507.77,1506.16,1514.5,1500.51
1082,2019/9/29,1489.9,1507.12,1506.41,1504.47,1512.83,1501.69
1083,2019/9/30,1485.3,1500.97,1505.33,1503.51,1511.54,1502.76
1084,2019/10/1,1473.45,1492.28,1503.67,1502.86,1510.11,1503.72
1085,2019/10/2,1492.6,1485.69,1500.83,1502,1508.28,1504.83
1086,2019/10/3,1517.1,1486.23,1499.89,1500.87,1507.16,1505.68
1087,2019/10/4,1499.15,1491.67,1499.39,1501.57,1506.47,1506.94
