index,date,B_value,B_Profit rate,B _credit_of_future_tendency,B_Risk_credit,G_value,G_Profit rate,G_Credit_of_future_tendency,G_Risk_credit,DealDay,Gold_buy_credit,Bit_buy_credit,Bit_Credit_to_SELL,GOLD_Credit_to_SELL
976,2019/5/15,7992.69,0.021676801,0.079948291,1.745561657,1299.1,0.000539125,0.000915286,0.206101632,1,0.516137876,0.69164499,0.734458278,0.06
977,2019/5/16,8206.9,0.026800739,0.084012019,1.837398325,1291.7,-0.005696251,-0.000421761,0.099700561,1,0.522122771,0.694902469,0.814229028,0.03
978,2019/5/17,7885.96,-0.039106118,0.098023721,1.339279187,1280.8,-0.008438492,-0.001443111,-0.064368255,1,0.5292856,0.690963055,0.734814863,-0.02
979,2019/5/18,7362.22,-0.066414235,0.085045626,1.088320423,1280.8,0,-2.67E-05,-0.040828196,0,0.532837384,0.679894515,0.657133198,-0.01
980,2019/5/19,7265.05,-0.013198465,0.086856293,1.809438143,1280.8,0,-0.000800612,-0.054768937,0,0.536414168,0.681132203,0.720143369,-0.01
981,2019/5/20,8193.7,0.12782431,0.08431587,2.819661309,1276.85,-0.00308401,0.000447087,-0.161151071,1,0.448530683,0.698650941,0.935696276,-0.04
982,2019/5/21,8007.03,-0.022782137,0.060956233,2.297251674,1271.15,-0.004464111,0.000386684,-0.262278126,1,0.453683901,0.723186014,0.612242795,-0.07
983,2019/5/22,7952.5,-0.006810265,0.044796967,2.429165603,1273.8,0.002084726,-0.00115901,-0.147614383,1,0.456287387,0.67477125,0.577293325,-0.04
984,2019/5/23,7625.93,-0.041065074,0.030174177,1.902207321,1283.65,0.007732768,-0.001538483,0.034571384,1,0.457033132,0.663999687,0.468074504,0.01
985,2019/5/24,7880.29,0.03335462,0.018686569,2.810067282,1282.5,-0.000895883,-0.000504308,0.030050557,1,0.460958208,0.693798539,0.613268945,0.01
986,2019/5/25,8003.26,0.015604756,0.004219255,2.521993372,1282.5,0,-0.002056787,0.049205546,0,0.464567768,0.720452343,0.495565902,0.01
987,2019/5/26,8071.45,0.008520278,0.014014735,2.593221382,1282.5,0,-0.003452627,0.107461812,0,0.46820189,0.69086075,0.484323149,0.03
988,2019/5/27,8744.42,0.083376593,0.021968665,2.418513098,1282.5,0,-0.001194459,0.282022331,0,0.471859823,0.664049796,0.605657469,0.07
989,2019/5/28,8770.06,0.002932156,0.021035792,2.061328664,1278.3,-0.003274854,0.001287745,-0.029105953,1,0.568682851,0.686666363,0.492743748,-0.01
990,2019/5/29,8719.88,-0.00572174,0.012966187,1.895186447,1281.65,0.002620668,0.000705998,0.223514645,1,0.571328213,0.687846493,0.458714718,0.06
991,2019/5/30,8662.98,-0.006525319,0.015410087,1.965037405,1280.95,-0.000546171,0.002236929,0.233204831,1,0.575007692,0.688861203,0.480561227,0.06
992,2019/5/31,8272.46,-0.045079176,0.015517349,1.568804593,1295.55,0.011397791,0.002101466,0.54761476,1,0.575842026,0.69122478,0.384450054,0.15
993,2019/6/1,8553.81,0.034010439,0.029795512,1.695638489,1295.55,0,0.004629804,0.307382939,0,0.579961673,0.689459619,0.486278887,0.08
994,2019/6/2,8554.8,0.000115738,0.022491352,1.838215484,1295.55,0,0.005352695,0.119849569,0,0.584089964,0.689221523,0.389647639,0.03
995,2019/6/3,8739.03,0.021535278,0.012707703,1.990738074,1317.1,0.016633862,0.005168087,0.679846179,1,0.584089435,0.688258074,0.383705087,0.19
996,2019/6/4,8134.92,-0.069127809,-0.003011836,1.694856641,1324.25,0.005428593,0.00632802,0.713923473,1,0.618212643,0.691007029,0.176097949,0.19
997,2019/6/5,7675.8,-0.05643817,-0.006871028,1.79955939,1335.05,0.00815556,0.009313149,0.958347099,1,0.621056632,0.693070379,0.139337309,0.26
998,2019/6/6,7786.04,0.014362021,-0.00937888,1.750437271,1335.5,0.000337066,0.005381068,1.004933987,1,0.625801959,0.691522805,0.187641159,0.27
999,2019/6/7,7803.23,0.002207798,-0.007698626,1.666137197,1340.65,0.003856234,0.000951446,1.159126268,1,0.502096671,0.690551657,0.118874983,0.31
1000,2019/6/8,7998.29,0.024997341,-0.004787271,1.623441053,1340.65,0,0.005982839,1.154427402,0,0.502819871,0.688541606,0.122418714,0.31
1001,2019/6/9,7931.34,-0.008370539,0.001671679,1.650802394,1340.65,0,0.000699882,1.200176631,0,0.503550004,0.688690464,0.056216393,0.32
1002,2019/6/10,7640.61,-0.036655849,-0.000502196,1.453653054,1328.6,-0.008988177,0.002342264,0.958706914,1,0.506436056,0.690381623,-0.005601918,0.26
1003,2019/6/11,8020.38,0.049704147,-0.001291109,1.614296379,1324.3,-0.00323649,9.81E-05,0.971200436,1,0.507847049,0.688409228,0.130248551,0.26
1004,2019/6/12,7917.58,-0.012817348,-0.004733187,1.668859256,1332.35,0.006078683,0.002795943,1.409158657,1,0.568710249,0.689139103,0.043832932,0.38
1005,2019/6/13,8173.06,0.032267435,0.000151877,1.797356312,1335.9,0.002664465,0.004767966,1.561118734,1,0.568731133,0.687877862,0.11993403,0.42
1006,2019/6/14,8237.88,0.007930934,0.002796357,1.728775396,1351.25,0.011490381,0.004462261,2.022553602,1,0.597567722,0.687868461,0.092291405,0.54
1007,2019/6/15,8693.6,0.055320058,0.00841427,1.744812383,1351.25,0,0.00140181,1.912554789,0,0.598281083,0.68659373,0.219522985,0.51
1008,2019/6/16,8859.47,0.019079553,0.000165811,1.567659382,1351.25,0,-0.002673652,1.841770252,0,0.599001064,0.68665475,0.165991594,0.49
1009,2019/6/17,8978.99,0.013490649,0.00295553,1.302070621,1341.3,-0.007363552,-0.001205871,1.367106238,1,0.601568239,0.68718583,0.174067541,0.37
1010,2019/6/18,9327.48,0.038811715,-0.002737293,1.241168981,1341.35,3.73E-05,0.000619573,1.271699107,1,0.571016054,0.68665826,0.238150323,0.34
1011,2019/6/19,9076.18,-0.026941896,0.016776403,0.972651505,1344.05,0.002012897,0.009373496,1.4369352,1,0.508996465,0.688776377,0.196729726,0.39
1012,2019/6/20,9281.7,0.022643888,0.04462848,1.234067463,1379.5,0.026375507,0.007959296,2.496456466,1,0.502859251,0.688343185,0.335903886,0.68
1013,2019/6/21,9531.35,0.026897012,0.060173458,1.192881151,1397.15,0.012794491,0.007897806,3.054526297,1,0.593154908,0.687796164,0.394731728,0.82
1014,2019/6/22,10209.38,0.071136827,0.070371683,1.453540573,1397.15,0,0.001904323,3.093696846,0,0.593815182,0.685859097,0.521798065,0.83
1015,2019/6/23,10668.63,0.044983143,0.078889505,1.774050706,1397.15,0,-0.00342437,3.126673685,0,0.594481293,0.685129877,0.555213048,0.84
1016,2019/6/24,10814.48,0.013670921,0.080421562,1.761080415,1405.7,0.006119601,-0.006670084,3.40235596,1,0.65552802,0.686101144,0.556477652,0.91
1017,2019/6/25,11017.5,0.018772978,0.084657465,1.757468117,1431.4,0.018282706,0.003259331,3.838063788,1,0.652500547,0.678277565,0.607658532,1.03
1018,2019/6/26,11766.4,0.067973678,0.09715045,2.090282916,1403.95,-0.019177029,0.009153226,2.69769288,1,0.657994339,0.66865641,0.797344637,0.72
1019,2019/6/27,12932.55,0.099108478,0.102809537,2.233089785,1402.5,-0.0010328,0.002443611,2.67405581,1,0.65910576,0.657880957,0.918245337,0.72
1020,2019/6/28,11132.85,-0.13916049,0.077298961,1.687822669,1409,0.004634581,-0.00138655,2.881140959,1,0.658831703,0.690188394,0.508539237,0.77
1021,2019/6/29,12374.35,0.111516817,0.074997673,2.042399976,1409,0,0.00313296,2.900775858,0,0.659536601,0.582282086,0.891011111,0.78
1022,2019/6/30,11890.38,-0.039110741,0.051730216,1.855922253,1409,0,0.012361885,2.926976864,0,0.660247984,0.64217414,0.631302658,0.79
1023,2019/7/1,10737.73,-0.096939711,0.033684444,1.320877636,1390.1,-0.013413769,-0.000877092,2.262118815,1,0.664343356,0.698454358,0.425549464,0.6
1024,2019/7/2,10578.72,-0.01480853,0.032380189,1.232619199,1391.05,0.000683404,-0.003731889,2.073596076,1,0.664813419,0.548486665,0.439112039,0.56
1025,2019/7/3,10805.4,0.021427923,0.025359296,1.320102014,1413.5,0.016138888,-0.002335124,3.128767462,1,0.661419472,0.670174635,0.469778397,0.84
1026,2019/7/4,11984.76,0.109145427,0.001216616,1.634182026,1414.9,0.000990449,0.001684496,3.200199896,1,0.569436884,0.623588458,0.51249304,0.86
1027,2019/7/5,11160.49,-0.068776513,-0.006997414,1.282286529,1388.65,-0.018552548,-0.000826344,2.431509681,1,0.57474607,0.655493235,0.173314389,0.65
1028,2019/7/6,10955.16,-0.018397938,0.00214191,1.099360954,1388.65,0,-0.006887176,2.051232126,0,0.574629436,0.687104707,0.241285954,0.55
1029,2019/7/7,11232.04,0.025273935,0.004078389,1.165243664,1388.65,0,-0.005307555,2.271080995,0,0.574512969,0.555504634,0.307486597,0.61
1030,2019/7/8,11477.01,0.021809929,0.001343585,1.214605801,1400.1,0.008245418,0.008712968,2.587016932,1,0.572229329,0.645679061,0.305538447,0.7
1031,2019/7/9,12313.08,0.072847371,0.002670841,1.635429309,1391.55,-0.006106707,0.012634336,2.216483028,1,0.481151486,0.636034433,0.386714083,0.59
1032,2019/7/10,12586.78,0.022228395,0.007760173,1.846452947,1408.3,0.012036937,-0.002340202,2.874496279,1,0.570150185,0.597485259,0.36352343,0.77
1033,2019/7/11,12099.9,-0.038681855,-0.004052529,1.651564014,1413.75,0.003869914,-0.005822014,3.065847705,1,0.569244776,0.585581682,0.257840384,0.82
1034,2019/7/12,11352.87,-0.061738527,-0.021710193,1.43451652,1407.6,-0.004350133,-0.003718621,2.883084047,1,0.601345506,0.614725325,0.1563148,0.77
1035,2019/7/13,11803.97,0.039734446,-0.013375783,1.61155895,1407.6,0,-0.000248421,2.758970997,0,0.601327527,0.627810868,0.319220158,0.74
1036,2019/7/14,11389.1,-0.03514665,-0.021918796,1.334943395,1407.6,0,-0.005312448,2.703565872,0,0.601309551,0.635466667,0.131453454,0.72
1037,2019/7/15,10186.96,-0.1055518,-0.019354025,0.99011572,1412.4,0.00341006,0.002772395,2.931746249,1,0.600440706,0.604208906,-0.068679271,0.78
1038,2019/7/16,10873.5,0.067394002,-0.008715423,1.181168541,1409.85,-0.001805438,0.005143507,2.909879083,1,0.446823246,0.587068398,0.159414576,0.78
1039,2019/7/17,9397.72,-0.135722628,-0.019019364,0.722937399,1410.35,0.000354648,0.002355778,3.161988231,1,0.570456766,0.6599407,-0.235048246,0.84
1040,2019/7/18,9674.28,0.029428415,-0.013399522,0.753978251,1417.45,0.005034211,0.001602703,3.398565789,1,0.507424608,0.575222839,-0.045635684,0.91
1041,2019/7/19,10638.56,0.099674601,0.003937807,1.014158369,1439.7,0.015697203,0.000766509,4.099968471,1,0.658087848,0.61592316,0.059105484,1.1
1042,2019/7/20,10535.75,-0.009663902,0.005156427,1.1052907,1439.7,0,0.002861986,4.234187585,0,0.658691417,0.619864091,-0.06501685,1.13
1043,2019/7/21,10764.9,0.021749757,-0.008600672,1.168120348,1439.7,0,-0.001878705,4.122447396,0,0.65929976,0.615342865,-0.06587181,1.1
1044,2019/7/22,10587.41,-0.016487845,-0.008379712,1.062190111,1427.75,-0.00830034,-0.005008198,3.808499775,1,0.569326565,0.61039242,-0.092736388,1.02
1045,2019/7/23,10323.62,-0.024915442,-0.031754098,0.993337134,1425.55,-0.001540886,-0.004253306,3.594337983,1,0.631797961,0.613636761,-0.127750619,0.96
1046,2019/7/24,9844.3,-0.04642945,-0.049459927,0.830588556,1426.95,0.000982077,0.005382599,3.279552003,1,0.508499229,0.603242458,-0.226385777,0.88
1047,2019/7/25,9772.17,-0.007327083,-0.05324545,0.811566518,1416.1,-0.00760363,0.004915479,2.93362647,1,0.479818966,0.66583495,-0.189293738,0.78
1048,2019/7/26,9875.17,0.010540136,-0.05181062,0.838067444,1420.4,0.003036509,0.003718714,3.07310393,1,0.602547457,0.631891627,-0.180351015,0.82
1049,2019/7/27,9848.65,-0.002685523,-0.045402059,0.843151794,1420.4,0,-0.000575309,2.786855723,0,0.602713034,0.634961628,-0.207161325,0.75
1050,2019/7/28,9473.99,-0.038041762,-0.048101404,0.814413634,1420.4,0,-0.000409136,2.599794273,0,0.602878956,0.641606919,-0.276993805,0.69
1051,2019/7/29,9530,0.005911976,-0.043135457,0.849555503,1419.05,-0.000950436,0.000300648,2.447800335,1,0.603292104,0.647409144,-0.189287994,0.65
1052,2019/7/30,9501.33,-0.003008395,-0.030977843,0.797403139,1425.9,0.004827173,-0.002870491,2.235440213,1,0.663878089,0.663231416,-0.182126281,0.6
1053,2019/7/31,9589.13,0.009240812,-0.020575875,0.840555873,1427.55,0.001157164,-0.003124076,2.443880145,1,0.509435936,0.66970182,-0.146139326,0.65
1054,2019/8/1,10084.7,0.051680392,-0.00562542,0.956700611,1406.8,-0.014535393,0.002656572,1.785960852,1,0.513520944,0.67020988,-0.04952808,0.48
1055,2019/8/2,10407.17,0.031976162,0.000524458,1.018292125,1441.75,0.024843617,0.000676049,2.889611571,1,0.507044832,0.683331459,-0.023016125,0.78
1056,2019/8/3,10529.55,0.011759201,-0.003198669,1.090835051,1441.75,0,0.001734586,3.110700092,0,0.507069996,0.685917039,-0.009241176,0.83
1057,2019/8/4,10814.57,0.027068583,-0.003940019,1.168884508,1441.75,0,0.007264919,3.033546034,0,0.507095169,0.671187351,0.05983308,0.81
1058,2019/8/5,10980.23,0.015318223,-0.006131925,1.193549034,1465.25,0.016299636,0.00221537,3.807966576,1,0.5032835,0.680163559,0.067778286,1.02
1059,2019/8/6,11787.99,0.073564944,-0.003107114,1.473671307,1465.25,0,-0.005101895,3.856785701,1,0.626543229,0.673649024,0.236699511,1.03
1060,2019/8/7,11465.67,-0.027343084,0.010707391,1.374883192,1506.05,0.027845078,0.002280221,4.841790937,1,0.68267627,0.694221139,0.141401375,1.3
1061,2019/8/8,11960.82,0.04318544,0.030673131,1.254013853,1495.75,-0.006839082,0.001556322,4.446177432,1,0.684985337,0.651424565,0.320619541,1.19
1062,2019/8/9,11996.41,0.002975548,0.043154294,1.250176858,1497.7,0.001303694,-0.005033458,4.428647644,1,0.685566442,0.619194671,0.324120255,1.19
1063,2019/8/10,11856.64,-0.011650986,0.042893559,1.18468364,1497.7,0,0.000563088,4.620878043,0,0.68235774,0.683107898,0.328161186,1.24
1064,2019/8/11,11282.22,-0.048447115,0.044847183,1.072437233,1497.7,0,-0.003161258,4.42659651,0,0.679198803,0.611476446,0.254462405,1.19
1065,2019/8/12,11566.84,0.025227305,0.035525053,1.140136792,1504.7,0.004673833,0.012062099,4.46194918,1,0.489749441,0.627310883,0.367072968,1.2
1066,2019/8/13,11386.26,-0.01561187,0.015506154,1.100937496,1498.4,-0.004186881,0.00360502,4.271658762,1,0.48780197,0.644244591,0.249183851,1.14
1067,2019/8/14,10858.12,-0.046383975,0.000422714,0.96689415,1513.25,0.009910571,-0.000100917,4.450061184,1,0.636601834,0.58300392,0.118698187,1.19
1068,2019/8/15,10016.96,-0.077468291,-0.00673417,0.733420601,1515.65,0.00158599,-0.001285408,4.444704684,1,0.448056512,0.647428804,-0.012094222,1.19
1069,2019/8/16,10302.17,0.02847271,-2.95E-05,0.801850968,1515.25,-0.000263913,-0.001314363,4.358880427,1,0.599907929,0.61808063,0.126067562,1.17
1070,2019/8/17,10359.44,0.005559023,-0.004988591,0.778787437,1515.25,0,-0.001377302,4.026755749,0,0.596961289,0.592526431,0.051167084,1.08
1071,2019/8/18,10214.52,-0.013989173,-0.001478704,0.575920292,1515.25,0,-0.004687504,3.730426793,0,0.594076992,0.648626122,-0.022610134,1
1072,2019/8/19,10317.6,0.010091517,0.006995827,0.593332081,1496.6,-0.0123082,0.001776629,2.968770565,1,0.44065108,0.588610334,0.01616084,0.79
1073,2019/8/20,10917.26,0.058120105,0.009441608,0.70298274,1504.55,0.005312041,0.001938962,3.530899541,1,0.435721584,0.606524817,0.11778255,0.95
1074,2019/8/21,10760.56,-0.014353418,-0.011581516,0.694765328,1503.25,-0.000864046,0.002294888,3.538572908,1,0.432859579,0.627490216,-0.011684606,0.95
1075,2019/8/22,10129.4,-0.05865494,-0.022046116,0.516711404,1502.05,-0.00079827,0.00364011,3.484235947,1,0.521992512,0.606742606,-0.110304504,0.93
1076,2019/8/23,10111.98,-0.001719746,-0.02219625,0.42203169,1503.8,0.001165074,0.00326458,3.504837727,1,0.548901879,0.634174554,-0.040171036,0.94
1077,2019/8/24,10405.81,0.029057613,-0.028956172,0.739521354,1503.8,0,-0.003137404,3.417124308,0,0.545346216,0.613556574,0.001504271,0.91
1078,2019/8/25,10143.8,-0.025179203,-0.040014481,0.618698474,1503.8,0,-0.000297913,3.558800577,0,0.541817762,0.635291647,-0.127639711,0.95
1079,2019/8/26,10135.06,-0.00086161,-0.030260962,0.631951079,1503.8,0,0.002198551,3.588558819,0,0.538317419,0.631358002,-0.093706663,0.96
1080,2019/8/27,10360.28,0.022221871,-0.026018857,0.693055778,1532.95,0.019384227,0.000697568,4.338375451,1,0.528070711,0.579436176,-0.05480431,1.16
1081,2019/8/28,10171.95,-0.01817808,-0.038953212,0.637295426,1537.15,0.002739815,0.000547572,4.528767756,1,0.524014864,0.600537613,-0.136067439,1.21
1082,2019/8/29,9717.82,-0.044645324,-0.035573003,0.535239206,1540.2,0.001984192,-0.000626803,4.477761154,1,0.42744127,0.605843966,-0.201572911,1.2
1083,2019/8/30,9484.55,-0.024004355,-0.022065023,0.482206589,1528.4,-0.007661343,-0.003570987,4.104939953,1,0.581279084,0.593434644,-0.155979501,1.1
1084,2019/8/31,9577.99,0.009851812,-0.012953358,0.523802134,1528.4,0,-0.006522781,4.691538221,0,0.577941778,0.586080156,-0.100653444,1.25
1085,2019/9/1,9600.9,0.002391942,-0.008861654,0.592776642,1528.4,0,0.006438287,4.584281586,0,0.574640564,0.579715691,-0.126947879,1.23
1086,2019/9/2,9769.79,0.017591059,0.000196828,0.547773601,1525.95,-0.001602984,0.006595537,4.349928877,1,0.386782691,0.567727882,-0.096789035,1.16
1087,2019/9/3,10386.64,0.063138512,0.004364636,0.711934021,1537.85,0.007798421,0.005481194,4.483304612,1,0.473411339,0.559549387,-0.000283668,1.2
1088,2019/9/4,10621.29,0.022591521,-0.009121158,0.771851009,1546.1,0.005364632,-0.00175454,4.244980173,1,0.375829703,0.560704201,-0.036691943,1.13
1089,2019/9/5,10584.16,-0.003495809,-0.024316577,0.775447509,1529.1,-0.010995408,-0.002077871,3.805695927,1,0.562945836,0.558782789,-0.055405615,1.02
1090,2019/9/6,10577.8,-0.000600898,-0.022860995,0.726959702,1523.7,-0.003531489,-0.003467471,3.625379319,1,0.469122676,0.561491991,-0.018958735,0.97
1091,2019/9/7,10317.47,-0.024610978,-0.020807354,0.680883335,1523.7,0,-0.00431532,3.649399817,0,0.466294152,0.569647898,-0.029883025,0.98
1092,2019/9/8,10487.21,0.016451708,-0.015396623,0.765519346,1523.7,0,0.00030809,3.487164131,0,0.463524069,0.566013282,0.044642355,0.93
1093,2019/9/9,10406.31,-0.007714158,-0.00298285,0.742854548,1509.2,-0.009516309,0.007145744,2.945626986,1,0.465642052,0.571481454,0.049537043,0.79
1094,2019/9/10,10313.66,-0.008903252,0.001806346,0.736254124,1498.25,-0.0072555,0.000167329,2.95805502,1,0.343283744,0.568342542,0.044400267,0.79
1095,2019/9/11,10101.03,-0.020616348,0.004214308,0.68187888,1490.65,-0.005072585,-0.001062872,2.615139321,1,0.404197806,0.567150814,0.016961261,0.7
1096,2019/9/12,10159.32,0.005770699,0.00906542,0.670392851,1515.2,0.016469325,0.000379789,3.053455472,1,0.390947695,0.566925591,0.075154411,0.82
1097,2019/9/13,10420.16,0.025674947,0.007982454,0.693699348,1503.1,-0.007985744,0.006012867,2.797133205,1,0.515308211,0.568772986,0.104637839,0.75
1098,2019/9/14,10363.9,-0.005399149,0.005815494,0.701896501,1503.1,0,-0.001309968,2.728863293,0,0.511803261,0.559602869,0.058027535,0.73
1099,2019/9/15,10361.33,-0.000247976,0.003988269,0.707677977,1503.1,0,-0.007063167,2.663351117,0,0.508319135,0.555933767,0.047227578,0.71
1100,2019/9/16,10310.43,-0.004912497,0.001576014,0.682790411,1497.2,-0.003925221,-0.006973785,2.620612059,1,0.507269478,0.563349577,0.045879254,0.7
1101,2019/9/17,10265.63,-0.004345115,-0.004062939,0.662556325,1502.1,0.003272776,0.004125894,2.568567032,1,0.501725894,0.568709524,0.0487237,0.69
1102,2019/9/18,10190.36,-0.007332234,-0.007654795,0.696974405,1503.5,0.000932028,0.000235857,2.541875358,1,0.281325781,0.566800772,0.020120552,0.68
1103,2019/9/19,10157.59,-0.003215784,-0.007146891,0.694636585,1500.7,-0.001862321,-0.000324488,2.475642115,1,0.278585834,0.572220145,0.02277167,0.66
1104,2019/9/20,10275.88,0.011645479,-0.006179028,0.729823691,1501.9,0.000799627,-0.001352151,2.482823836,1,0.428950896,0.578261264,0.045867964,0.66
1105,2019/9/21,10173.11,-0.01000109,-0.009906273,0.726004722,1501.9,0,-0.001876149,2.301009412,0,0.425700951,0.589769609,0.010652735,0.61
1106,2019/9/22,9979.49,-0.019032528,-0.011081099,0.725515762,1501.9,0,-0.000405269,2.357132614,0,0.422479954,0.610239185,-0.010640726,0.63
1107,2019/9/23,10033.05,0.005367008,-0.013463242,0.745398842,1522.1,0.01344963,0.0007602,2.835254331,1,0.503132888,0.631918904,0.021893168,0.76
1108,2019/9/24,9683.38,-0.034851815,-0.020688046,0.589158568,1520.65,-0.000952631,-0.000320118,3.078419302,1,0.501469333,0.68425474,-0.077261928,0.82
1109,2019/9/25,8553.61,-0.116671038,-0.027947005,0.288090841,1528.75,0.00532667,-0.004219449,3.174205715,1,0.496088415,0.825297272,-0.278112461,0.85
1110,2019/9/26,8432.23,-0.0141905,-0.017669546,0.218413677,1506.4,-0.014619787,-0.005511693,2.749392641,1,0.350843815,0.768430148,-0.164640715,0.73
1111,2019/9/27,8055.64,-0.044660784,-0.010222433,0.122534194,1489.9,-0.010953266,-0.005920656,2.441645889,1,0.357243003,0.731315559,-0.246571278,0.65
1112,2019/9/28,8193.9,0.01716313,-0.000312783,0.17258112,1489.9,0,0.004061195,2.467103242,0,0.354847327,0.62922998,-0.190004989,0.66
1113,2019/9/29,8225,0.003795506,0.012998559,0.170304452,1489.9,0,0.005662951,2.517350926,0,0.352514691,0.586244519,-0.231762109,0.67
1114,2019/9/30,8056.74,-0.020457143,0.022507029,-0.217864855,1485.3,-0.003087456,0.01160517,2.422159345,1,0.353126268,0.596491558,-0.27839215,0.65
1115,2019/10/1,8307.74,0.03115404,0.016343326,-0.181760566,1473.45,-0.007978186,0.005076673,2.352163114,1,0.328265169,0.551645537,-0.201158118,0.63
1116,2019/10/2,8322.92,0.001827212,0.007727687,-0.151614499,1492.6,0.012996708,-0.00289029,2.568206654,1,0.49788897,0.566898083,-0.244982278,0.69
1117,2019/10/3,8382.03,0.007102075,-0.006114574,-0.179427371,1517.1,0.016414311,-0.00509273,2.966441975,1,0.481053818,0.56466043,-0.263053103,0.79
1118,2019/10/4,8236.17,-0.017401513,-0.018315142,-0.219225848,1499.15,-0.011831784,-0.000213012,2.635233925,1,0.490883357,0.549745223,-0.307852937,0.7
1119,2019/10/5,8155.48,-0.009797029,-0.034356047,-0.286276621,1499.15,0,-0.005887957,2.392866666,0,0.490755431,0.578865083,-0.305574535,0.64
1120,2019/10/6,8147.69,-0.000955186,-0.05257319,-0.312907338,1499.15,0,-0.010232022,2.32269089,0,0.490627639,0.560093391,-0.327451983,0.62
1121,2019/10/7,7869.74,-0.034113964,-0.068120357,-0.341479583,1501.25,0.001400794,-0.000148613,2.301211963,1,0.427402836,0.56935847,-0.419280912,0.61
1122,2019/10/8,8212.02,0.043493178,-0.081975096,-0.304002229,1505.85,0.003064113,0.0117617,2.4969424,1,0.26921906,0.579169598,-0.321528083,0.67
1123,2019/10/9,8190,-0.002681435,-0.106614046,-0.19638753,1507.25,0.000929707,-0.000914419,2.596249211,1,0.329453099,0.559580249,-0.430862913,0.69
1124,2019/10/10,8587.92,0.048586081,-0.091352567,-0.104150159,1494.8,-0.008260076,-0.004546967,2.380720818,1,0.336325578,0.580916843,-0.287828481,0.63
1125,2019/10/11,8586.9,-0.000118771,-0.080667673,-0.09324358,1479.15,-0.010469628,-0.004133013,2.120293577,1,0.439134529,0.577780017,-0.311876582,0.56
1126,2019/10/12,8269.73,-0.036936496,-0.069845408,-0.204581846,1479.15,0,-0.000657944,2.289694071,0,0.43858602,0.584564322,-0.32513171,0.61
1127,2019/10/13,8308.01,0.00462893,-0.058678072,-0.138451245,1479.15,0,0.003796554,2.473806867,0,0.438039887,0.601320391,-0.227460231,0.66
1128,2019/10/14,8283.76,-0.00291887,-0.044215187,-0.205330465,1490.6,0.007740932,0.008607204,2.677531718,1,0.429641548,0.594886243,-0.186653448,0.72
1129,2019/10/15,8353.54,0.008423711,-0.029572496,-0.190334329,1487.8,-0.001878438,0.003633363,2.635014656,1,0.431759286,0.610043689,-0.14649998,0.7
1130,2019/10/16,8162.16,-0.022910048,-0.020036762,-0.25611214,1485.1,-0.00181476,-0.003713543,2.593274923,1,0.465166743,0.615937739,-0.178082059,0.69
1131,2019/10/17,8002.51,-0.019559773,-0.009280027,-0.291881503,1492.65,0.005083833,-0.006403407,2.724852965,1,0.397993872,0.616894133,-0.151806487,0.73
1132,2019/10/18,8076.78,0.009280838,-0.004072327,-0.27945522,1490,-0.001775366,-0.00421207,2.68050462,1,0.398588643,0.632461611,-0.086500983,0.71
1133,2019/10/19,7954.15,-0.015183031,-0.001110334,-0.29493142,1490,0,-0.000498713,2.690395181,0,0.398159797,0.634275284,-0.120955672,0.72
1134,2019/10/20,7960.04,0.000740494,0.00349424,-0.325134343,1490,0,5.54E-05,2.819990239,0,0.397732461,0.641553256,-0.101865169,0.75
1135,2019/10/21,8231.06,0.034047568,0.009496535,-0.303608284,1491.65,0.001107383,-0.001502061,2.814715678,1,0.427109221,0.651164326,-0.018277879,0.75
1136,2019/10/22,8222.52,-0.001037533,0.002603627,-0.267262457,1485.35,-0.004223511,0.001974836,2.539447458,1,0.338181958,0.655413401,-0.066042513,0.68
1137,2019/10/23,8026.76,-0.023807786,-0.007072448,-0.215005889,1494.45,0.006126502,0.00145931,2.640373809,1,0.331358483,0.668365541,-0.104305453,0.71
1138,2019/10/24,7469.56,-0.069417797,-0.011566542,-0.402613863,1496.55,0.001405199,0.001878515,2.686893301,1,0.329493633,0.675535793,-0.184213975,0.72
1139,2019/10/25,7431.88,-0.005044474,-0.003651525,-0.403330469,1513.45,0.01129264,0.00019297,2.98170021,1,0.381504434,0.682714969,-0.087322979,0.8
1140,2019/10/26,8666.79,0.166163878,0.003953213,-0.060991379,1513.45,0,-0.00044099,3.074058772,0,0.382883274,0.678676157,0.190476348,0.82
1141,2019/10/27,9259.8,0.068423257,0.007980242,0.137130612,1513.45,0,-0.00616083,3.011840479,0,0.384279039,0.692667868,0.117840289,0.8
1142,2019/10/28,9551.54,0.03150608,0.00691228,0.230196049,1492.4,-0.013908619,-0.003610179,2.630711055,1,0.429488916,0.660054892,0.123097686,0.7
1143,2019/10/29,9218.76,-0.034840455,0.00501118,0.119658655,1486.75,-0.003785848,-0.001988774,2.805901402,1,0.433364606,0.635577978,0.08615637,0.75
1144,2019/10/30,9433.35,0.023277534,0.002280891,0.163694663,1492.1,0.003598453,0.007989841,2.766822672,1,0.337110189,0.638896259,0.220479217,0.74
1145,2019/10/31,9164.62,-0.028487229,0.007216201,-0.027121548,1510.95,0.012633202,0.008635616,3.110139909,1,0.233110613,0.663628111,0.169651363,0.83
1146,2019/11/1,9147.98,-0.001815678,0.030458822,-0.072032715,1508.8,-0.001422946,0.008509296,3.085609322,1,0.482123235,0.641533104,0.234474106,0.83
